timestamp,temperature,pressure,voltage,battery
52,30.26525215682641,1.1246925334223559,22.530674187799953,45.04261661270143
53,28.615770156885198,0.8308296174964885,22.78219637155258,74.69977936739257
54,34.243402817470425,0.8987449223129094,22.027834042345763,91.85633832196037
55,31.475730717284723,0.8951360332217786,27.164884614682336,93.57310639401882
56,30.753883886760494,1.1667643145367135,23.361487236457037,81.49375818450599
57,28.948684082599428,0.8771089282615318,23.116330892617647,40.56591038318068
58,24.813514382383584,1.1159493887742091,25.798074233694273,41.81043000531755
59,30.725830909100033,0.9333762605226188,23.781928765528036,92.63853652374038
60,19.72464901064396,0.9282446119780535,24.59744764094611,91.30801998156267
61,17.155076815173654,0.9035312825832461,27.208297542204814,97.9605475751809
62,26.683696860246393,1.0987468892593975,22.107238971232366,72.8050261625933
63,30.663074457807653,1.0380367882558155,26.1741525959305,50.37721173106024
64,18.40911697917464,1.167084067497905,25.102674870592235,86.04197584896372
65,20.182946159711378,1.0559442810764759,26.669246209457874,86.46727383135917
66,17.577962687631462,0.8665582009298701,25.858881567031105,22.551796866799325
67,26.906828003388725,0.8281500483272679,24.696798076765628,39.67703126289169
68,25.727400300054335,1.1616397202763673,25.75560151962936,14.164025835676487
69,16.293852929638717,1.1297677247941718,26.616585771526157,99.52449623502511
70,22.48085548721224,1.1969347440910931,26.88165682993472,98.45670389129933
71,22.813044741750993,1.027316344962284,27.06981732616369,88.45811854448105
72,16.449377617036838,1.1498378583152542,27.35900649391695,30.664722883117193
73,29.345053867487927,1.1420363297946883,24.901671468068052,38.25901732124134
74,26.067117881921607,0.8681946435007709,27.431006007781544,63.95831043714335
75,15.886217022265637,1.1130278409681065,22.780814039511284,61.96754459308564
76,27.14405190407985,0.8114041813330619,25.007071691454104,46.180737897240256
77,17.811112717314735,0.9555376990479153,22.482505653039908,36.439240423561614
78,30.50184485342266,1.1368101280042493,22.531135621683312,38.94299637420771
79,25.83253960009581,0.9105757055908724,22.705061274790243,53.11324158316271
80,34.858212650697155,1.0808553278410151,22.264230902198424,77.46086511593185
81,34.01100301992625,1.124045311752852,26.56215330530537,39.93962880503499
82,30.058881155489917,0.8815615612887884,27.109109241582193,49.2832328156884
83,20.185578244537986,0.9550465257812779,22.013904532945023,54.36237374110072
84,23.241427658062648,1.1330020587063563,24.234732197923407,73.95792170287523
85,31.397938313314725,1.1356621758588332,27.002934624291417,34.596884226537014
86,22.471801352416712,0.8714317999897904,27.68989659652143,78.96884835949496
87,18.07630932847513,1.084070497350819,22.550985193800862,99.95923373527836
88,18.047567850821626,0.8320723490708315,27.85592382178752,96.5287288887795
89,34.21915620347918,1.1464407318812762,22.92827844519666,52.64938180836205
90,21.558684498498323,0.9972444221945358,24.72595315742251,97.79844396250596
91,16.77860762541499,0.8981732710742043,25.13574763564692,73.96599730221745
92,27.681295719203888,1.0801828820373742,22.862866620170415,59.92193048148473
93,23.97735528685375,1.0097426421703504,22.258667659815252,36.80133757093777
94,34.55661475690139,1.1370784966887706,24.023965031339706,38.71899050908907
95,32.90911744937113,1.1155520911594226,27.878966883371174,79.51988439975052
96,22.66732862446609,1.0760070197239138,27.93528891303013,99.34507798774067
97,24.090881654559286,1.0510414990563575,22.830197551184497,87.02060358144253
98,25.447562635026006,0.8496445253699259,23.912524225794872,78.30491963931205
99,27.95784578437418,1.0652568252614836,26.859143063535253,95.86869516769245
100,26.41514505125189,1.1327115711216065,22.89118986098392,54.012818642518184
101,34.67147597630144,1.068331569281595,25.751777779856663,76.51678654376623
102,31.438867674454507,1.039448098157363,22.277005622987712,91.6674371530188
103,34.11240643725284,1.1227792450603666,24.746297662886782,21.104071835690938
104,25.565558471037434,1.091367801835299,23.245511969724674,99.1380877624469
105,15.22079978051293,1.1401802906023053,27.14986646966182,53.428164280309325
106,28.122554712408917,0.9958911455517094,25.584786495120373,20.211144979994984
107,18.59637081757597,0.9356245246687576,27.677610623690434,45.445899356602496
108,33.294019022899,1.1942327619845,24.53593936821054,21.201490338446092
109,15.11982696334966,0.8692257936360124,23.5452179462291,93.33261002308555
110,30.83582691141761,0.9368650676385827,25.37734351468851,54.41096997188935
111,28.98000695670622,0.8579859110878163,23.430135892380846,21.84393087881152
112,22.02505210619051,1.1197231932504033,23.46673842814801,52.68636103060285
113,29.584249187204403,1.1459329381323973,24.307264404407437,97.56801176894287
114,23.49536245238946,0.8358580441162057,25.24059118694015,99.96891942748891
115,21.884748387492852,0.8326032454870215,23.251153020672987,54.905052403524685
116,29.248397430652503,1.180925516863491,23.15989078321873,48.63050261466376
117,19.261437750902527,0.817209402096864,22.093338876769344,42.851584564924096
118,25.811683937198286,0.8757685267294543,23.881573785225562,48.88894643260211
119,23.28974340444495,0.801668096854236,27.65677577846413,80.71161626489038
120,19.728912760520807,1.1239634601943815,23.133821304219968,54.81922075935763
121,26.488532977498156,1.0548529675044847,26.534440248979415,49.77297326452096
122,27.748842976444298,0.9962296458805561,26.21591819652639,45.39697805821021
123,16.01350095649144,0.8833741078828728,24.164444172800923,29.319624561241238
124,25.73117058526478,1.0380616866907206,25.659439938578092,74.25717143409582
125,21.660480041541987,1.170060117051667,23.585152278781,51.70702408862659
126,25.15750744593687,0.9490821486455492,25.113833190453587,35.63621925352361
127,20.73468796843784,1.0772796737897758,25.988387668568826,32.66140114278615
128,19.442989998370052,1.144311810931342,26.76710672166106,93.40214042527921
129,21.939720906007054,1.184907488217464,23.38323785775823,65.0221484799084
130,33.09382748564137,0.8724270668363067,27.39280041631991,61.57606244490764
131,18.13084357263962,1.1631823361480231,26.68314957047203,77.23813280884494
132,33.51726683839168,1.1819127320374008,22.94859309011708,53.234871144972786
133,30.215830525878445,1.0167257874619773,25.059063661453166,60.155484463019064
134,27.325421717784725,0.8039497310820344,23.66885178932771,37.98700173647233
135,15.326345358512022,1.1017878077333572,24.27478653619194,51.00162531920099
136,34.26773877537825,0.9695004055167016,23.61527618291926,57.94301382460386
137,15.451144945119424,1.0856167193027384,27.39064742970352,38.042286778330315
138,24.862517424675886,0.9251951534403302,24.72814430210961,36.317122713172125
139,26.935725829714535,1.558316604021383,23.00582349211507,78.75350268802063
140,19.068616449375188,1.1214165578171575,27.544210715275355,88.3528004389475
141,29.268772373005515,1.0040654836517195,26.945848082249547,65.58299727184881
142,18.372090575930294,1.1787535011647425,25.69013830340834,86.88264519926376
143,20.798338142933574,1.1919977191601807,24.31058182489009,40.4859640692205
144,21.674909161338714,0.8876825810072569,22.242518834325587,60.823558043507184
145,27.796016533698584,0.9063669334722962,24.146438399918413,31.899228777247632
146,17.68482119481259,0.80186999209236,22.73783572317152,95.11489434702375
147,25.504583798605434,1.0501210346782774,23.672090307967142,65.52487845204132
148,30.780148926262246,0.8330803745133509,24.022120136997277,36.69079740937403
149,21.10010425038854,0.9497385246182718,27.739019072368343,76.44277932595048
150,15.545103571802755,1.0578483707129354,27.4049672984898,87.74087540743531
151,34.84055133045777,0.8955580623366869,23.517007276782252,80.51078520249476
152,15.632760484942976,0.8491362322785947,26.454271923105697,69.74903367086088
153,28.279548340162293,1.0793224213297707,26.95163983835458,71.65416157983964
154,29.512046116997162,1.0477840592854488,24.75993413544491,79.36018633097763
155,23.1267351576316,0.8186371806639403,23.04040037185928,35.39334817755153
156,16.1701136089231,0.87479114988242,27.515167120846364,55.8551944989599
157,29.80094484754212,1.0234218033751483,22.3832674265731,54.02118659628045
158,25.990993260594315,1.076945447361164,26.880687985210116,32.69874651869918
159,15.58931881077362,0.9480094226900722,23.174335076372053,64.62279094877636
160,22.483251583951535,0.829031031416983,22.33474159744485,91.49825230223368
161,15.64516514242891,0.8442924903793142,27.052262378428935,76.10056786609456
162,17.287122219423626,1.1015085195280288,24.524554061356127,83.83827782598424
163,28.317839972087175,0.9392311203539568,27.162086475376135,52.88783319937204
164,17.860587105397585,1.1950966460285164,25.64179619981771,37.662798336606336
165,33.43489472758063,0.8875019983675847,27.00017809234101,36.19600295422187
166,16.738472118969238,0.811392264745705,26.888737303949654,24.81933209967376
167,24.90660573896655,0.9104305929242856,27.411513382615983,56.967126287484774
168,30.249271967861855,1.0887142750643022,25.071946812134406,86.70686584038783
169,43.9966505324913,0.9216270075212086,25.03625713514578,43.025623285579655
170,20.84067172917527,1.1289922785014332,24.6123950331813,57.75198225166606
171,22.54207396642594,0.876079091013564,25.85925653588624,55.01777745535521
172,20.521337298197945,1.1767886953542863,22.466134077667622,82.39169540242952
173,20.080236560279975,0.8051273624037587,24.354113476653204,20.42143032652808
174,15.997593063335028,0.8791435043724792,24.217120422873016,65.37809079541137
175,21.01650136355596,0.9753245127698125,27.064875302626437,64.12354544628495
176,18.856375043718728,1.0541861737393863,27.169400269992526,84.20797466437455
177,16.853712976940994,0.9505374177801089,26.43376093522552,24.736462462110236
178,22.665134692956727,1.0231733918169519,26.30068108427851,91.76949844420244
179,33.831415706709855,0.8605397571767537,24.434239574038372,86.90672564648504
180,30.822017029646798,1.006489011500249,26.139442439184762,47.38184885142667
181,31.729018080511253,0.9981899209397738,22.271452979343714,28.53248355623677
182,30.74737581363109,0.9884679090829218,27.676456130287693,88.44577967931455
183,22.56115262820402,1.1639759322853642,27.97778731637414,53.505356051466876
184,17.867093064423663,0.9380888224660409,27.726462613074695,32.27794878625478
185,27.801884811891956,1.0906791681811403,24.908934944113177,97.05830664201025
186,34.72400095141184,1.02024077734948,26.550437988283893,66.79415781420428
187,33.491057465288144,0.9502946427376625,24.780478999298833,58.493206847629764
188,30.776635838433688,1.0686924106450562,25.67097406007394,57.97808861307367
189,20.389642838180425,1.0283321018978069,22.799252785679002,31.907051634023517
190,28.391749664705124,1.1783982299879043,25.371694851164246,87.75084824781288
191,32.49404840041169,1.0028655592882272,26.42237483661619,46.15727222154557
192,15.173501641311347,0.9359063416122294,23.412896263412946,81.7039538348971
193,32.581945778866654,1.0419368147285997,24.40092638073304,88.54529221257803
194,29.20068187401193,1.0627402086366826,26.621442702949203,105.22410347195368
195,27.886924482158552,1.1751210331932713,23.273483716749624,95.48247673946511
196,19.18452796851713,1.190396995517206,24.688875805803406,95.04122261246131
197,27.37092616777925,1.1098500356257424,24.101010043260406,47.17245206544149
198,30.897989451842022,1.1034462017060505,24.143486615072728,34.26651533693257
199,18.07396739366548,0.9028614881659656,26.144940785467135,34.73555620042112
200,30.323048228547783,0.873875350023104,24.487759376989153,49.21657434517706
201,26.543961230148717,0.929123094043025,23.66493218915113,73.5285194798966
202,15.711672449108,0.873471124301907,27.66432342750732,40.79703182878368
203,16.832561844343264,0.8183113122999044,23.17933557571631,21.158753855352145
204,34.37906982503202,1.0360192530853205,25.27475364532212,99.38762745184948
205,19.98156682452594,0.9526262192277104,23.380766389882147,40.34794965740029
206,17.429211678257598,0.9767428381263473,23.936728454175054,54.132282465428815
207,25.031932968824076,1.140007851811976,24.267963366933973,94.5899205530265
208,34.75973674244134,0.9916931943518651,23.234081715436922,96.28360142264047
209,22.021462578301104,0.883618500412399,24.17804578765848,66.93454628019492
210,17.769965271840714,1.185015936412567,23.44227758663362,49.42170579763147
211,30.298361949353488,1.1614098763210376,27.613900596694407,62.93975844813326
212,20.382839842597484,0.9710739130874495,23.367847233266936,48.244816336211514
213,29.12730181792896,0.9622814516183676,26.264923609870728,99.02474335614593
214,19.133781958565233,0.8067017834623239,22.80987303526785,50.76965058851891
215,19.718733940182343,0.8248768157752245,25.204429320819745,84.92374938460101
216,15.29540778970565,0.8265708922170312,23.874325688112272,21.242645690951505
217,19.915621671482242,0.9141499498536613,23.69481640240223,57.55045832009864
218,18.61343894829629,1.1794198396147015,24.866272260864367,69.58554731797479
219,16.56796331081644,1.1315659046639572,24.19393716191725,50.37712549688065
220,18.83345971264541,0.8613800984047398,22.35054256736528,67.29431076724364
221,17.967576113311715,0.8868390721891553,22.15491973092334,90.53429608844912
222,33.21231773176892,0.9764310064116639,24.092301648228453,25.83091370856299
223,26.97852056982051,0.8974145744408544,23.010689889361387,68.75353219023418
224,18.004885130665965,0.8936130862428018,24.20278287423082,45.50303382767315
225,33.951464158830824,1.071723168444589,22.013159641476594,84.449605508392
226,32.211239451779576,1.1724087555976805,25.044889870430907,21.376189783655988
227,27.45657659852422,0.9689141682016781,22.25044539057513,50.718838511587386
228,15.716095442988369,0.9807730079147035,24.886610858201248,31.756505668451275
229,27.658114186213417,0.8442051964873805,22.2842054150028,40.754154399934784
230,26.925714267931806,1.1960528203436027,22.275964868331574,34.966486086383135
231,27.498853086498272,0.980071960201777,26.900891455159393,47.10780973684254
232,17.86833773862384,0.8308750903945283,22.094751034825293,85.16525699161592
233,24.574126149483682,0.8534214204824712,27.73243355560111,65.56915306478945
234,22.614716302024316,0.9107135642820919,23.65290013140614,86.47398084723451
235,32.44899486632554,1.067200909235903,25.630462121118313,97.25558172984753
236,26.121879140932307,0.8843380199090332,27.14344266492475,38.198219250831045
237,25.22799851694692,0.9046492512939814,22.185814692439983,29.786665988267913
238,27.325228769576754,1.1267916731326144,26.017706055844666,52.1644953453579
239,29.29650902198041,1.1350966129570055,26.504207919867987,65.93526983150595
240,17.79394738822639,1.052331234940046,22.85513482556299,71.40227913179802
241,17.354698035353692,0.9774812303962197,24.69515189157701,51.15712387092668
242,29.997489376039926,0.8076106423063896,22.89747113103528,35.465354701542076
243,16.737215731190705,0.9743856329908827,27.64330440883102,22.801620714036943
244,19.303789232919076,0.9268874307901089,26.72779273635002,71.67234311056099
245,17.048530118811684,1.0141941463304156,23.986822926124425,67.32573500380816
246,24.13810511249453,0.8899736235458036,23.656558113123843,85.49230834868686
247,22.957948613677047,1.1250799979386916,22.07154361783858,65.8281562646414
248,33.54467430719951,1.186460938964755,23.135098537898866,54.758181616851324
249,33.50756426355978,0.9943455111900038,22.534297442335777,58.48560323113653
250,34.509234643879395,0.8003074037883372,27.069727678551693,31.169150030305886
251,24.43495768907686,1.175341893271652,25.149316200154445,81.41977127916276
252,19.289433823464826,0.9369373900756478,22.24420033783843,52.73632161976109
253,21.77425675257604,1.038978470245559,23.65861154532229,78.51274997619296
254,20.904555250935875,1.1568125656457005,22.777367530736335,41.6390370671758
255,29.39095329172064,0.910375776226153,22.812491181994485,23.55713558619489
256,23.842864380216692,0.8334638191262009,23.763311641266874,44.42796639186007
257,17.71620098824398,0.8735365249022333,27.124563712893085,44.45282268585265
258,25.304550753223772,1.193745245710704,23.8570633468181,22.662925282761243
259,22.63186828251268,1.052680729133,24.43994601641973,51.87305705474089
260,26.933647536064342,0.830907550531824,27.832355430738165,78.21612659981993
261,15.80630925237951,1.1107917637890907,22.203854300691084,47.15776109666038
262,28.72232423335862,1.1920569826998277,23.598622044084077,74.54046714946357
263,19.437697974822928,0.9631152215966075,24.051100494632905,57.24872068882561
264,19.263173071913098,1.0128983704946875,26.24278984409486,87.82451373695713
265,20.26677092140035,1.0928817655219185,27.98529023980971,58.18791403838463
266,31.271009464704793,0.9034477530993537,25.93240185374932,74.67050249492007
267,29.76572251395509,0.8774042970330819,25.14601146426252,65.5774738926494
268,22.38231060701213,1.1045495550339064,24.173440361515325,96.75353295858675
269,19.442400910802345,0.8849189097719955,24.409239823376932,74.99010781828444
270,15.397202472980746,0.892227870562594,23.768664468057636,53.07208520992209
271,18.2976458962634,0.9874730179949694,24.571041146318567,81.80571368613792
272,29.22326049272204,1.0701748359805257,27.144605072694482,22.374302124436632
273,17.02147157272069,1.1146391551321277,24.404281705381507,96.26991241235164
274,34.653356362322036,1.0455898989872474,23.88359908459724,98.93744871177405
275,25.35931993112634,0.9760576134900283,22.553019769599718,84.01966416848305
276,25.810657462398016,0.9608623524908909,26.33256644830242,54.963149102973986
277,27.885871015787906,1.0811262981638596,27.34607555362318,97.12168123326664
278,16.504729267151646,1.1395741892967164,23.327729105838387,70.08036916467346
279,17.111040913104112,0.9372585878161694,22.827414615796883,39.47921869419655
280,30.44010063274389,1.0767909169466008,24.701480785196367,34.1835097993912
281,30.346103350008054,1.1413235932990022,22.880013493489223,95.74054666515619
282,34.30242612691622,0.9878626630073329,22.688582612857005,24.39205574302705
283,26.965035853075037,1.137015623656241,26.39163857195748,71.58797375473819
284,27.495578264587248,0.9523369913904032,27.233284463765344,78.05201503910102
285,20.295367108740063,1.1398095669386685,22.51239408256466,63.83477373364271
286,16.103164598378537,0.9655896233345544,25.548603866543633,23.124406831972024
287,28.797963595868975,1.0215739367512013,25.74903343150944,50.52772097050991
288,16.10314416323647,1.0902198519933595,26.296322020551745,97.8660128474883
289,33.3071621396708,0.9973693194879952,23.76539807768044,33.21995620980914
290,18.04635980371839,0.9875921061713224,22.058969161064645,66.81712672445579
291,25.581840750413214,0.8833172175454386,25.451727643588562,44.351921491829486
292,22.498386034287343,1.1585501431257357,27.411537566582968,69.87718280025666
293,26.022436698249315,1.0805696000747507,25.627482074449556,44.18333743212648
294,31.176430161648753,0.9874919924841754,22.66285104372716,70.4597649449603
295,23.159353187692673,0.8269557227656296,24.286950831262708,90.1676690447207
296,28.28157862645954,1.094369800544801,23.365367901678752,66.81762310535001
297,18.546849509696038,1.0780442793950618,27.147720920222977,88.34447506435617
298,33.96746809564474,0.8548792822807489,23.517135551732945,79.59032222407012
299,30.13175825132928,0.8494687302240029,25.258527586321318,20.452686571980763
300,15.746682298365233,1.089830083141727,23.292926362554844,24.365682690341597
301,17.850413205453197,0.8061329872354674,24.713589298763647,23.481947928797933
302,30.07142639917465,1.0908051272231194,27.518492520514496,60.26645180117028
303,26.609760125325003,0.8584359782274149,27.189403832613277,33.99081726978568
304,30.070311894679435,0.9235419114247679,24.284753459601603,53.50978276183969
305,31.58083054232627,1.1961257436655754,25.09245784690559,33.61108698275754
306,20.472835185027197,0.9360460689734345,23.468472063455707,46.316229670545574
307,31.93037158772807,1.0859000308047442,27.038780741506514,98.4379027353913
308,16.0868048594767,0.8681334329365836,25.25149703860705,75.42325486477733
309,30.348701700222676,0.9287036120301755,27.53003503746907,47.47617441318851
310,25.68192632063898,0.8147101382311452,24.212818487499415,28.0214497158226
311,25.163596360588713,0.9048801479051483,27.58875452239394,70.71319956778109
312,34.54542586274883,1.1339277892312796,27.6908104912959,24.555034029454763
313,21.504281498630164,0.8239458021997372,24.937854391778554,85.55429921037268
314,18.517995341337844,0.8498078506994609,24.296820322347216,55.40266080934006
315,16.940839798278333,1.0331365214759503,22.7987121662091,84.34935087109929
316,19.836152710409706,1.133299926861027,26.896448343680422,95.23242574445925
317,17.76513574300541,1.0526007402507787,25.66776990943371,59.71409587410312
318,30.826813889319734,0.8329304960330695,24.67906056055645,54.9592062410843
319,19.60337876160549,0.9125920323055506,27.64000467014907,77.91378421888216
320,18.163749008514436,0.8667247008097932,24.829017784893093,63.040630884819386
321,19.540680581183206,1.0181540849092614,27.50070940340132,38.89845651705228
322,15.372205680625342,1.096452595297986,24.574526181430183,44.541357494607816
323,15.202581909393198,0.9580044295549293,27.90991528126243,84.19186286879321
324,29.00944344205131,1.1908607869600207,23.557277865728462,93.68194048262974
325,25.355742812101013,1.1808988493124144,27.4760742169118,20.829455194188185
326,22.35734593101723,0.8308351007242964,23.53493689773541,30.902077580491884
327,24.21310424355684,1.0862817966895568,23.48092162071515,41.91638969390696
328,19.996426705273404,1.178183268406466,27.524084771511216,30.910479431633284
329,16.896849538583478,1.188788137206758,22.464973706841796,38.34872734092918
330,27.731279206296083,0.8668443810785394,23.782561192954415,51.03346103625935
331,23.257321539449304,1.064658942199666,24.55711156960484,56.81396446825988
332,22.199155891329333,1.0107253986906315,27.993974019009602,74.50694037149889
333,29.4511445715738,1.1891091684688184,26.161780143862405,90.72191824375464
334,25.51889607757822,1.0152039235320616,25.959220868650608,59.85575354211782
335,27.48105121767013,1.1639874373544286,25.371243012646502,98.87408478916241
336,21.3819099761233,1.033548634421919,25.087920321889932,62.807544131361425
337,19.100819816634843,0.8113707593454582,27.668319244103678,20.55875638814623
338,19.224535320027943,0.9774768062470548,22.68001958997949,90.16710951436588
339,17.70128503132598,0.9367887048580107,22.27512473670509,20.087962951997326
340,15.16482612164566,1.16099335825707,22.920947680266313,46.543183609777245
341,28.78936167270931,0.9261876994396446,24.603190281721957,79.31184220865075
342,33.2688694492652,0.8671911460224294,25.130899099530435,51.668788514405534
343,16.461714905625826,1.1823742859840154,24.404628411002285,71.24735579662568
344,23.149452652658486,0.9595718061618094,23.63188042783377,90.32320960610095
345,27.56268647219208,0.9709350705995465,26.289593583076687,50.779801240008915
346,29.895146555226596,1.1425036591023652,22.31473893237145,21.518050979090617
347,25.251967601220887,0.9761705699475606,24.844992222146324,49.418384774917115
348,22.015488063103035,0.4579904078327131,23.6777198355773,57.81405228601138
349,16.62675807836328,1.0262836937965756,23.72255199507878,22.831504007572903
350,28.564336553795396,1.1918660695986203,23.40693400221292,49.82785759280857
351,33.830083302958265,0.8080895846603598,27.386177110764244,46.58894811183082
352,31.50075753702778,0.9749096854197454,24.337391240842045,84.58008804584983
353,31.45404945518955,0.8723146856435335,25.94132600927571,85.76335434405979
354,29.68227597338704,0.8711091945001731,24.971174974617185,95.1937145333269
355,15.406660247330406,1.1055628259615118,22.450925189098008,94.603656821673
356,15.294819613197063,1.0061516426853467,22.401161461279,24.543100481989963
357,33.35609133610133,1.0109787125259357,26.933366805869937,79.53682837040881
358,24.925583588821517,0.9665026620393693,23.07876786871595,42.01116501609113
359,32.312505099874265,1.1814294574078343,26.45988606310512,93.66040871842254
360,29.162836140758447,0.9635209455121181,24.7551894324948,36.830375202751554
361,15.329382312250829,0.8098369774988922,26.6652581127414,96.90923871090655
362,23.69007632131112,1.1026713686247613,25.798121323993893,66.33969838433184
363,16.257899936583495,1.1184878518454517,22.71755263478704,66.11980847188246
364,15.06071986796406,1.1702893205229434,23.960933027253684,65.89043973578696
365,29.82461016999892,0.901064593567843,22.06618640439596,55.0915409015211
366,23.152497561749033,1.0775363154020148,26.984550778654388,99.94465495758946
367,29.367815660160094,0.8030094370423221,24.469976257484962,44.77403188300663
368,16.359293594357872,0.9147386055445821,27.250322212117496,70.55905809139888
369,27.498770778616677,1.1383271500737544,23.63738722887293,49.65976200053853
370,28.00032258775789,1.0872983736353348,24.894599661996068,23.85812925648942
371,33.04255849532372,1.0393061357791313,27.429676862641323,22.40024921338285
372,30.96139561635766,0.8957271571226045,24.45307733548149,98.86336107871549
373,34.6750248679564,1.198389666829174,24.039431184493015,73.0560712704222
374,18.449375039473207,1.1124422831046223,26.407800390359185,91.54040003551118
375,18.056381148258406,1.041362966778713,26.18339606118383,80.60146784774619
376,22.972233623268966,1.0564545846900233,22.551410016156144,40.06122145644443
377,21.678166418083965,1.1411716636706473,22.452796330752605,72.8317496888808
378,18.075776663989302,0.8779860481322997,23.530184838968093,21.95643122606654
379,26.39167882461686,1.0229392864367237,22.008422150641444,71.22768147581651
380,19.575455067836188,0.8174403588391477,22.196734711430327,25.05711673932865
381,30.451960006736446,1.163482136579883,22.85796717281556,30.403985355428755
382,33.31127619590883,1.0920763898297374,22.57641387348683,81.07890240493126
383,28.151960463856497,1.1668184555533885,24.886019403855563,60.99168659976083
384,29.696608020238827,0.9934646853747334,25.00441576315968,61.23802947894632
385,30.296306586969813,1.052814597483536,24.246515175761882,56.78080910213701
386,20.66807568239834,1.011461642504872,24.101492600448832,71.62484154169698
387,31.991060065310577,1.1214997016865753,26.844929161907906,57.41568825595807
388,15.231821281999983,1.0964000574702504,26.417008267634223,24.79083998774663
389,32.019363796327184,1.0462915080539952,22.474081351506698,95.17747370379372
390,34.53367607644161,1.117075913804485,26.736498866081387,23.67039372601603
391,31.192031593195463,0.843959710976339,24.009832587292664,33.29116271157412
392,20.75207853811748,0.8004793534742479,26.571306141570307,36.83430132603047
393,25.328058780311366,1.066785531901167,23.896885197865558,85.50445080287277
394,20.19709788310501,0.9435458286495448,24.380776688593038,89.67525877581932
395,30.396554128916826,1.005423803834078,23.03956762420132,66.99330286738139
396,18.776962926269093,0.8967703386636103,26.950419282279576,96.81827644573082
397,27.335242968582076,1.1565906317503925,27.30113083561792,93.48493112493676
398,19.927196011668745,1.0133184831724609,22.6820397745776,61.92728178789406
399,20.580685212255062,0.8953004200574496,22.055009212913912,56.65138229165464
400,28.864104979315933,0.8223555724008058,26.57953336284563,66.02626079978015
